"",".id","X..i..","date","probe.name","probe.type","probe.value","probe.name.1","probe.type.1","probe.value.1","probe.name.2","probe.type.2","probe.value.2","probe.name.3","probe.type.3","probe.value.3","probe.name.4","probe.type.4","probe.value.4","probe.name.5","probe.type.5","probe.value.5","probe.name.6","probe.type.6","probe.value.6","probe.name.7","probe.type.7","probe.value.7","probe.name.8","probe.type.8","probe.value.8","probe.name.9","probe.type.9","probe.value.9","probe.name.10","probe.type.10","probe.value.10","probe.name.11","probe.type.11","probe.value.11","probe.name.12","probe.type.12","probe.value.12","probe.name.13","probe.type.13","probe.value.13","probe.name.14","probe.type.14","probe.value.14","probe.name.15","probe.type.15","probe.value.15","probe.name.16","probe.type.16","probe.value.16"
"176","record",NA,"08/09/2024 04:40:00","Btemp","Temp","30.2","BasepH","pH","7.73","ORP","ORP","144","Salt","Cond","2.6","Temp_2","Temp","30.0","pH_2","pH","8.05","Temp_3","Temp","27.7","pH_3","pH","8.09","Temp_4","Temp","30.0","pH_4","pH","8.08","Temp_5","Temp","27.5","pH_5","pH","8.17","Temp_6","Temp","29.8","pH_6","pH","8.26","Am_Hed","Amps","0.7","Temp_7","Temp","27.0","pH_7","pH","8.18"
"177","record",NA,"08/09/2024 04:50:00","Btemp","Temp","30.3","BasepH","pH","7.73","ORP","ORP","144","Salt","Cond","2.5","Temp_2","Temp","29.4","pH_2","pH","8.06","Temp_3","Temp","27.6","pH_3","pH","8.10","Temp_4","Temp","29.8","pH_4","pH","8.08","Temp_5","Temp","27.7","pH_5","pH","8.18","Temp_6","Temp","29.5","pH_6","pH","8.27","Am_Hed","Amps","0.8","Temp_7","Temp","27.1","pH_7","pH","8.15"
"178","record",NA,"08/09/2024 05:00:00","Btemp","Temp","30.3","BasepH","pH","7.73","ORP","ORP","147","Salt","Cond","2.5","Temp_2","Temp","28.9","pH_2","pH","8.04","Temp_3","Temp","27.5","pH_3","pH","8.09","Temp_4","Temp","29.6","pH_4","pH","8.08","Temp_5","Temp","28.0","pH_5","pH","8.13","Temp_6","Temp","29.3","pH_6","pH","8.25","Am_Hed","Amps","0.7","Temp_7","Temp","27.1","pH_7","pH","8.10"
"179","record",NA,"08/09/2024 05:10:00","Btemp","Temp","30.3","BasepH","pH","7.73","ORP","ORP","144","Salt","Cond","2.5","Temp_2","Temp","30.0","pH_2","pH","8.00","Temp_3","Temp","27.0","pH_3","pH","8.07","Temp_4","Temp","30.9","pH_4","pH","8.08","Temp_5","Temp","28.1","pH_5","pH","8.15","Temp_6","Temp","29.2","pH_6","pH","8.19","Am_Hed","Amps","0.8","Temp_7","Temp","27.1","pH_7","pH","8.09"
"180","record",NA,"08/09/2024 05:20:00","Btemp","Temp","30.3","BasepH","pH","7.73","ORP","ORP","143","Salt","Cond","2.6","Temp_2","Temp","29.2","pH_2","pH","8.00","Temp_3","Temp","27.0","pH_3","pH","8.07","Temp_4","Temp","30.1","pH_4","pH","8.08","Temp_5","Temp","28.0","pH_5","pH","8.13","Temp_6","Temp","29.1","pH_6","pH","8.17","Am_Hed","Amps","0.7","Temp_7","Temp","27.2","pH_7","pH","8.08"
"181","record",NA,"08/09/2024 05:30:00","Btemp","Temp","30.3","BasepH","pH","7.73","ORP","ORP","143","Salt","Cond","2.5","Temp_2","Temp","29.0","pH_2","pH","8.05","Temp_3","Temp","27.5","pH_3","pH","8.10","Temp_4","Temp","29.8","pH_4","pH","8.10","Temp_5","Temp","27.9","pH_5","pH","8.20","Temp_6","Temp","29.2","pH_6","pH","8.20","Am_Hed","Amps","0.7","Temp_7","Temp","27.5","pH_7","pH","8.10"
"182","record",NA,"08/09/2024 05:40:00","Btemp","Temp","30.4","BasepH","pH","7.73","ORP","ORP","143","Salt","Cond","2.5","Temp_2","Temp","29.3","pH_2","pH","8.07","Temp_3","Temp","28.2","pH_3","pH","8.11","Temp_4","Temp","30.8","pH_4","pH","8.11","Temp_5","Temp","28.0","pH_5","pH","8.18","Temp_6","Temp","29.5","pH_6","pH","8.20","Am_Hed","Amps","0.8","Temp_7","Temp","27.8","pH_7","pH","8.10"
"183","record",NA,"08/09/2024 05:50:00","Btemp","Temp","30.5","BasepH","pH","7.73","ORP","ORP","145","Salt","Cond","2.5","Temp_2","Temp","29.5","pH_2","pH","8.07","Temp_3","Temp","28.7","pH_3","pH","8.11","Temp_4","Temp","30.0","pH_4","pH","8.11","Temp_5","Temp","27.8","pH_5","pH","8.18","Temp_6","Temp","29.6","pH_6","pH","8.20","Am_Hed","Amps","0.8","Temp_7","Temp","28.0","pH_7","pH","8.11"
"184","record",NA,"08/09/2024 06:00:00","Btemp","Temp","30.5","BasepH","pH","7.76","ORP","ORP","146","Salt","Cond","2.5","Temp_2","Temp","29.5","pH_2","pH","8.05","Temp_3","Temp","28.9","pH_3","pH","8.11","Temp_4","Temp","30.2","pH_4","pH","8.12","Temp_5","Temp","27.7","pH_5","pH","8.18","Temp_6","Temp","29.5","pH_6","pH","8.19","Am_Hed","Amps","0.8","Temp_7","Temp","28.1","pH_7","pH","8.11"
"185","record",NA,"08/09/2024 06:10:00","Btemp","Temp","30.5","BasepH","pH","7.74","ORP","ORP","144","Salt","Cond","2.5","Temp_2","Temp","29.3","pH_2","pH","8.07","Temp_3","Temp","29.0","pH_3","pH","8.12","Temp_4","Temp","30.5","pH_4","pH","8.12","Temp_5","Temp","27.6","pH_5","pH","8.18","Temp_6","Temp","29.5","pH_6","pH","8.20","Am_Hed","Amps","0.8","Temp_7","Temp","28.0","pH_7","pH","8.10"
"186","record",NA,"08/09/2024 06:20:00","Btemp","Temp","30.6","BasepH","pH","7.76","ORP","ORP","146","Salt","Cond","2.5","Temp_2","Temp","29.2","pH_2","pH","8.08","Temp_3","Temp","29.0","pH_3","pH","8.11","Temp_4","Temp","29.6","pH_4","pH","8.13","Temp_5","Temp","27.3","pH_5","pH","8.22","Temp_6","Temp","29.2","pH_6","pH","8.23","Am_Hed","Amps","0.7","Temp_7","Temp","27.9","pH_7","pH","8.11"
"187","record",NA,"08/09/2024 06:30:00","Btemp","Temp","30.6","BasepH","pH","7.74","ORP","ORP","144","Salt","Cond","2.5","Temp_2","Temp","29.1","pH_2","pH","8.08","Temp_3","Temp","28.6","pH_3","pH","8.12","Temp_4","Temp","31.0","pH_4","pH","8.13","Temp_5","Temp","27.2","pH_5","pH","8.18","Temp_6","Temp","29.1","pH_6","pH","8.23","Am_Hed","Amps","0.7","Temp_7","Temp","27.9","pH_7","pH","8.11"
"188","record",NA,"08/09/2024 06:40:00","Btemp","Temp","30.6","BasepH","pH","7.76","ORP","ORP","147","Salt","Cond","2.6","Temp_2","Temp","29.3","pH_2","pH","8.09","Temp_3","Temp","28.5","pH_3","pH","8.13","Temp_4","Temp","30.5","pH_4","pH","8.14","Temp_5","Temp","27.6","pH_5","pH","8.17","Temp_6","Temp","30.2","pH_6","pH","8.23","Am_Hed","Amps","0.7","Temp_7","Temp","27.7","pH_7","pH","8.11"
"189","record",NA,"08/09/2024 06:50:00","Btemp","Temp","30.6","BasepH","pH","7.74","ORP","ORP","144","Salt","Cond","2.5","Temp_2","Temp","29.7","pH_2","pH","8.08","Temp_3","Temp","28.2","pH_3","pH","8.14","Temp_4","Temp","30.0","pH_4","pH","8.14","Temp_5","Temp","28.0","pH_5","pH","8.16","Temp_6","Temp","29.8","pH_6","pH","8.21","Am_Hed","Amps","0.7","Temp_7","Temp","27.6","pH_7","pH","8.12"
"190","record",NA,"08/09/2024 07:00:00","Btemp","Temp","30.7","BasepH","pH","7.74","ORP","ORP","144","Salt","Cond","2.6","Temp_2","Temp","29.2","pH_2","pH","8.09","Temp_3","Temp","28.1","pH_3","pH","8.13","Temp_4","Temp","29.7","pH_4","pH","8.14","Temp_5","Temp","28.2","pH_5","pH","8.16","Temp_6","Temp","29.3","pH_6","pH","8.19","Am_Hed","Amps","0.7","Temp_7","Temp","27.4","pH_7","pH","8.12"
"191","record",NA,"08/09/2024 07:10:00","Btemp","Temp","30.7","BasepH","pH","7.76","ORP","ORP","146","Salt","Cond","2.5","Temp_2","Temp","29.4","pH_2","pH","8.09","Temp_3","Temp","27.8","pH_3","pH","8.14","Temp_4","Temp","31.0","pH_4","pH","8.15","Temp_5","Temp","28.3","pH_5","pH","8.16","Temp_6","Temp","29.3","pH_6","pH","8.20","Am_Hed","Amps","0.7","Temp_7","Temp","27.2","pH_7","pH","8.11"
"192","record",NA,"08/09/2024 07:20:00","Btemp","Temp","30.8","BasepH","pH","7.76","ORP","ORP","145","Salt","Cond","2.5","Temp_2","Temp","29.7","pH_2","pH","8.09","Temp_3","Temp","27.6","pH_3","pH","8.14","Temp_4","Temp","30.2","pH_4","pH","8.15","Temp_5","Temp","28.3","pH_5","pH","8.17","Temp_6","Temp","30.1","pH_6","pH","8.21","Am_Hed","Amps","0.7","Temp_7","Temp","27.1","pH_7","pH","8.11"
"193","record",NA,"08/09/2024 07:30:00","Btemp","Temp","30.9","BasepH","pH","7.78","ORP","ORP","147","Salt","Cond","2.5","Temp_2","Temp","28.9","pH_2","pH","8.10","Temp_3","Temp","27.3","pH_3","pH","8.15","Temp_4","Temp","29.7","pH_4","pH","8.16","Temp_5","Temp","28.3","pH_5","pH","8.16","Temp_6","Temp","29.5","pH_6","pH","8.23","Am_Hed","Amps","0.7","Temp_7","Temp","27.0","pH_7","pH","8.11"
"194","record",NA,"08/09/2024 07:40:00","Btemp","Temp","30.9","BasepH","pH","7.76","ORP","ORP","144","Salt","Cond","2.6","Temp_2","Temp","30.0","pH_2","pH","8.10","Temp_3","Temp","27.3","pH_3","pH","8.15","Temp_4","Temp","30.9","pH_4","pH","8.16","Temp_5","Temp","28.1","pH_5","pH","8.17","Temp_6","Temp","29.1","pH_6","pH","8.21","Am_Hed","Amps","0.7","Temp_7","Temp","27.0","pH_7","pH","8.11"
"195","record",NA,"08/09/2024 07:50:00","Btemp","Temp","31.0","BasepH","pH","7.77","ORP","ORP","143","Salt","Cond","2.6","Temp_2","Temp","29.3","pH_2","pH","8.10","Temp_3","Temp","27.2","pH_3","pH","8.15","Temp_4","Temp","30.0","pH_4","pH","8.17","Temp_5","Temp","28.0","pH_5","pH","8.17","Temp_6","Temp","30.1","pH_6","pH","8.23","Am_Hed","Amps","0.8","Temp_7","Temp","27.1","pH_7","pH","8.11"
"196","record",NA,"08/09/2024 08:00:00","Btemp","Temp","31.0","BasepH","pH","7.77","ORP","ORP","142","Salt","Cond","2.6","Temp_2","Temp","28.9","pH_2","pH","8.10","Temp_3","Temp","27.3","pH_3","pH","8.15","Temp_4","Temp","30.5","pH_4","pH","8.17","Temp_5","Temp","27.8","pH_5","pH","8.19","Temp_6","Temp","30.1","pH_6","pH","8.23","Am_Hed","Amps","0.7","Temp_7","Temp","27.2","pH_7","pH","8.11"
"197","record",NA,"08/09/2024 08:10:00","Btemp","Temp","31.0","BasepH","pH","7.77","ORP","ORP","142","Salt","Cond","2.5","Temp_2","Temp","30.0","pH_2","pH","8.10","Temp_3","Temp","27.5","pH_3","pH","8.16","Temp_4","Temp","30.3","pH_4","pH","8.18","Temp_5","Temp","27.6","pH_5","pH","8.20","Temp_6","Temp","29.7","pH_6","pH","8.23","Am_Hed","Amps","0.8","Temp_7","Temp","27.3","pH_7","pH","8.11"
"198","record",NA,"08/09/2024 08:20:00","Btemp","Temp","31.0","BasepH","pH","7.77","ORP","ORP","142","Salt","Cond","2.6","Temp_2","Temp","29.6","pH_2","pH","8.10","Temp_3","Temp","27.6","pH_3","pH","8.15","Temp_4","Temp","29.8","pH_4","pH","8.18","Temp_5","Temp","27.4","pH_5","pH","8.20","Temp_6","Temp","29.6","pH_6","pH","8.23","Am_Hed","Amps","0.8","Temp_7","Temp","27.5","pH_7","pH","8.11"
"199","record",NA,"08/09/2024 08:30:00","Btemp","Temp","31.0","BasepH","pH","7.76","ORP","ORP","141","Salt","Cond","2.6","Temp_2","Temp","29.2","pH_2","pH","8.07","Temp_3","Temp","27.8","pH_3","pH","8.14","Temp_4","Temp","30.7","pH_4","pH","8.18","Temp_5","Temp","27.3","pH_5","pH","8.18","Temp_6","Temp","29.5","pH_6","pH","8.20","Am_Hed","Amps","0.7","Temp_7","Temp","27.6","pH_7","pH","8.12"
"200","record",NA,"08/09/2024 08:40:00","Btemp","Temp","31.0","BasepH","pH","7.76","ORP","ORP","143","Salt","Cond","2.5","Temp_2","Temp","29.1","pH_2","pH","8.10","Temp_3","Temp","28.0","pH_3","pH","8.14","Temp_4","Temp","30.0","pH_4","pH","8.19","Temp_5","Temp","27.3","pH_5","pH","8.21","Temp_6","Temp","29.4","pH_6","pH","8.23","Am_Hed","Amps","0.7","Temp_7","Temp","27.7","pH_7","pH","8.12"
"201","record",NA,"08/09/2024 08:50:00","Btemp","Temp","31.1","BasepH","pH","7.76","ORP","ORP","141","Salt","Cond","2.6","Temp_2","Temp","29.0","pH_2","pH","8.11","Temp_3","Temp","28.1","pH_3","pH","8.15","Temp_4","Temp","30.2","pH_4","pH","8.19","Temp_5","Temp","27.6","pH_5","pH","8.20","Temp_6","Temp","29.2","pH_6","pH","8.23","Am_Hed","Amps","0.7","Temp_7","Temp","27.7","pH_7","pH","8.13"
"202","record",NA,"08/09/2024 09:00:00","Btemp","Temp","31.1","BasepH","pH","7.76","ORP","ORP","140","Salt","Cond","2.6","Temp_2","Temp","30.0","pH_2","pH","8.09","Temp_3","Temp","28.2","pH_3","pH","8.14","Temp_4","Temp","30.9","pH_4","pH","8.19","Temp_5","Temp","28.0","pH_5","pH","8.20","Temp_6","Temp","29.0","pH_6","pH","8.23","Am_Hed","Amps","0.6","Temp_7","Temp","27.6","pH_7","pH","8.13"
"203","record",NA,"08/09/2024 09:10:00","Btemp","Temp","31.1","BasepH","pH","7.81","ORP","ORP","144","Salt","Cond","2.4","Temp_2","Temp","29.7","pH_2","pH","8.09","Temp_3","Temp","28.1","pH_3","pH","8.14","Temp_4","Temp","30.3","pH_4","pH","8.20","Temp_5","Temp","28.2","pH_5","pH","8.20","Temp_6","Temp","30.3","pH_6","pH","8.23","Am_Hed","Amps","0.7","Temp_7","Temp","27.3","pH_7","pH","8.13"
"204","record",NA,"08/09/2024 09:20:00","Btemp","Temp","31.1","BasepH","pH","7.83","ORP","ORP","146","Salt","Cond","2.3","Temp_2","Temp","29.1","pH_2","pH","8.07","Temp_3","Temp","28.0","pH_3","pH","8.12","Temp_4","Temp","29.7","pH_4","pH","8.20","Temp_5","Temp","28.2","pH_5","pH","8.17","Temp_6","Temp","29.7","pH_6","pH","8.19","Am_Hed","Amps","0.7","Temp_7","Temp","27.1","pH_7","pH","8.12"
"205","record",NA,"08/09/2024 09:30:00","Btemp","Temp","31.1","BasepH","pH","7.80","ORP","ORP","143","Salt","Cond","2.4","Temp_2","Temp","29.8","pH_2","pH","8.09","Temp_3","Temp","27.8","pH_3","pH","8.14","Temp_4","Temp","31.0","pH_4","pH","8.20","Temp_5","Temp","28.0","pH_5","pH","8.23","Temp_6","Temp","29.2","pH_6","pH","8.21","Am_Hed","Amps","0.7","Temp_7","Temp","26.9","pH_7","pH","8.13"
"206","record",NA,"08/09/2024 09:40:00","Btemp","Temp","31.1","BasepH","pH","7.77","ORP","ORP","140","Salt","Cond","2.6","Temp_2","Temp","29.5","pH_2","pH","8.09","Temp_3","Temp","27.6","pH_3","pH","8.14","Temp_4","Temp","30.3","pH_4","pH","8.20","Temp_5","Temp","27.7","pH_5","pH","8.24","Temp_6","Temp","29.8","pH_6","pH","8.22","Am_Hed","Amps","0.8","Temp_7","Temp","26.8","pH_7","pH","8.13"
"207","record",NA,"08/09/2024 09:50:00","Btemp","Temp","31.1","BasepH","pH","7.77","ORP","ORP","138","Salt","Cond","2.5","Temp_2","Temp","29.0","pH_2","pH","8.08","Temp_3","Temp","27.4","pH_3","pH","8.15","Temp_4","Temp","29.8","pH_4","pH","8.18","Temp_5","Temp","27.5","pH_5","pH","8.24","Temp_6","Temp","30.0","pH_6","pH","8.20","Am_Hed","Amps","0.8","Temp_7","Temp","26.8","pH_7","pH","8.13"
"208","record",NA,"08/09/2024 10:00:00","Btemp","Temp","31.2","BasepH","pH","7.77","ORP","ORP","139","Salt","Cond","2.6","Temp_2","Temp","29.8","pH_2","pH","8.06","Temp_3","Temp","27.2","pH_3","pH","8.14","Temp_4","Temp","31.0","pH_4","pH","8.18","Temp_5","Temp","27.2","pH_5","pH","8.25","Temp_6","Temp","29.5","pH_6","pH","8.19","Am_Hed","Amps","0.7","Temp_7","Temp","26.8","pH_7","pH","8.13"
"209","record",NA,"08/09/2024 10:10:00","Btemp","Temp","31.2","BasepH","pH","7.76","ORP","ORP","137","Salt","Cond","2.6","Temp_2","Temp","29.0","pH_2","pH","8.06","Temp_3","Temp","27.1","pH_3","pH","8.14","Temp_4","Temp","30.3","pH_4","pH","8.17","Temp_5","Temp","27.3","pH_5","pH","8.26","Temp_6","Temp","29.2","pH_6","pH","8.18","Am_Hed","Amps","0.8","Temp_7","Temp","26.8","pH_7","pH","8.12"
"210","record",NA,"08/09/2024 10:20:00","Btemp","Temp","31.2","BasepH","pH","7.77","ORP","ORP","137","Salt","Cond","2.5","Temp_2","Temp","30.0","pH_2","pH","8.05","Temp_3","Temp","27.1","pH_3","pH","8.13","Temp_4","Temp","30.2","pH_4","pH","8.17","Temp_5","Temp","27.7","pH_5","pH","8.26","Temp_6","Temp","29.6","pH_6","pH","8.17","Am_Hed","Amps","0.8","Temp_7","Temp","26.9","pH_7","pH","8.12"
"211","record",NA,"08/09/2024 10:30:00","Btemp","Temp","31.2","BasepH","pH","7.80","ORP","ORP","142","Salt","Cond","2.4","Temp_2","Temp","29.3","pH_2","pH","8.05","Temp_3","Temp","27.1","pH_3","pH","8.13","Temp_4","Temp","30.1","pH_4","pH","8.16","Temp_5","Temp","28.0","pH_5","pH","8.25","Temp_6","Temp","30.2","pH_6","pH","8.17","Am_Hed","Amps","0.6","Temp_7","Temp","27.0","pH_7","pH","8.12"
"212","record",NA,"08/09/2024 10:40:00","Btemp","Temp","31.2","BasepH","pH","7.77","ORP","ORP","138","Salt","Cond","2.6","Temp_2","Temp","29.2","pH_2","pH","8.05","Temp_3","Temp","27.2","pH_3","pH","8.13","Temp_4","Temp","29.9","pH_4","pH","8.16","Temp_5","Temp","28.2","pH_5","pH","8.26","Temp_6","Temp","29.8","pH_6","pH","8.17","Am_Hed","Amps","0.8","Temp_7","Temp","27.1","pH_7","pH","8.11"
"213","record",NA,"08/09/2024 10:50:00","Btemp","Temp","31.2","BasepH","pH","7.82","ORP","ORP","143","Salt","Cond","2.4","Temp_2","Temp","29.8","pH_2","pH","8.03","Temp_3","Temp","27.3","pH_3","pH","8.11","Temp_4","Temp","29.7","pH_4","pH","8.15","Temp_5","Temp","28.2","pH_5","pH","8.23","Temp_6","Temp","29.6","pH_6","pH","8.16","Am_Hed","Amps","0.7","Temp_7","Temp","27.2","pH_7","pH","8.11"
"214","record",NA,"08/09/2024 11:00:00","Btemp","Temp","31.2","BasepH","pH","7.78","ORP","ORP","135","Salt","Cond","2.6","Temp_2","Temp","29.2","pH_2","pH","8.02","Temp_3","Temp","27.4","pH_3","pH","8.10","Temp_4","Temp","31.0","pH_4","pH","8.14","Temp_5","Temp","28.0","pH_5","pH","8.23","Temp_6","Temp","29.4","pH_6","pH","8.14","Am_Hed","Amps","0.7","Temp_7","Temp","27.3","pH_7","pH","8.10"
"215","record",NA,"08/09/2024 11:10:00","Btemp","Temp","31.1","BasepH","pH","7.78","ORP","ORP","135","Salt","Cond","2.5","Temp_2","Temp","29.1","pH_2","pH","8.01","Temp_3","Temp","27.5","pH_3","pH","8.09","Temp_4","Temp","30.3","pH_4","pH","8.14","Temp_5","Temp","27.8","pH_5","pH","8.23","Temp_6","Temp","29.3","pH_6","pH","8.14","Am_Hed","Amps","0.7","Temp_7","Temp","27.5","pH_7","pH","8.10"
"216","record",NA,"08/09/2024 11:20:00","Btemp","Temp","31.1","BasepH","pH","7.78","ORP","ORP","135","Salt","Cond","2.5","Temp_2","Temp","30.0","pH_2","pH","8.00","Temp_3","Temp","27.6","pH_3","pH","8.08","Temp_4","Temp","29.7","pH_4","pH","8.13","Temp_5","Temp","27.5","pH_5","pH","8.22","Temp_6","Temp","29.3","pH_6","pH","8.13","Am_Hed","Amps","0.8","Temp_7","Temp","27.5","pH_7","pH","8.10"
"217","record",NA,"08/09/2024 11:30:00","Btemp","Temp","31.1","BasepH","pH","7.77","ORP","ORP","133","Salt","Cond","2.5","Temp_2","Temp","29.5","pH_2","pH","8.00","Temp_3","Temp","27.7","pH_3","pH","8.07","Temp_4","Temp","31.0","pH_4","pH","8.12","Temp_5","Temp","27.3","pH_5","pH","8.23","Temp_6","Temp","29.2","pH_6","pH","8.13","Am_Hed","Amps","0.8","Temp_7","Temp","27.6","pH_7","pH","8.08"
"218","record",NA,"08/09/2024 11:40:00","Btemp","Temp","31.1","BasepH","pH","7.77","ORP","ORP","132","Salt","Cond","2.5","Temp_2","Temp","29.1","pH_2","pH","7.99","Temp_3","Temp","27.8","pH_3","pH","8.06","Temp_4","Temp","30.4","pH_4","pH","8.12","Temp_5","Temp","27.3","pH_5","pH","8.20","Temp_6","Temp","29.2","pH_6","pH","8.12","Am_Hed","Amps","0.8","Temp_7","Temp","27.7","pH_7","pH","8.08"
"219","record",NA,"08/09/2024 11:50:00","Btemp","Temp","31.0","BasepH","pH","7.77","ORP","ORP","132","Salt","Cond","2.5","Temp_2","Temp","29.9","pH_2","pH","7.98","Temp_3","Temp","27.9","pH_3","pH","8.05","Temp_4","Temp","30.2","pH_4","pH","8.11","Temp_5","Temp","27.6","pH_5","pH","8.20","Temp_6","Temp","29.2","pH_6","pH","8.11","Am_Hed","Amps","0.8","Temp_7","Temp","27.6","pH_7","pH","8.08"
"220","record",NA,"08/09/2024 12:00:00","Btemp","Temp","31.0","BasepH","pH","7.80","ORP","ORP","135","Salt","Cond","2.4","Temp_2","Temp","29.8","pH_2","pH","7.97","Temp_3","Temp","28.0","pH_3","pH","8.05","Temp_4","Temp","30.1","pH_4","pH","8.10","Temp_5","Temp","28.1","pH_5","pH","8.20","Temp_6","Temp","29.6","pH_6","pH","8.10","Am_Hed","Amps","0.7","Temp_7","Temp","27.5","pH_7","pH","8.08"
"221","record",NA,"08/09/2024 12:10:00","Btemp","Temp","31.0","BasepH","pH","7.77","ORP","ORP","132","Salt","Cond","2.6","Temp_2","Temp","29.3","pH_2","pH","7.97","Temp_3","Temp","28.0","pH_3","pH","8.04","Temp_4","Temp","30.0","pH_4","pH","8.10","Temp_5","Temp","28.2","pH_5","pH","8.19","Temp_6","Temp","30.1","pH_6","pH","8.10","Am_Hed","Amps","0.8","Temp_7","Temp","27.2","pH_7","pH","8.07"
"222","record",NA,"08/09/2024 12:20:00","Btemp","Temp","31.0","BasepH","pH","7.77","ORP","ORP","132","Salt","Cond","2.6","Temp_2","Temp","28.9","pH_2","pH","7.97","Temp_3","Temp","27.9","pH_3","pH","8.04","Temp_4","Temp","29.7","pH_4","pH","8.09","Temp_5","Temp","28.2","pH_5","pH","8.20","Temp_6","Temp","29.6","pH_6","pH","8.10","Am_Hed","Amps","0.8","Temp_7","Temp","26.8","pH_7","pH","8.07"
"223","record",NA,"08/09/2024 12:30:00","Btemp","Temp","30.9","BasepH","pH","7.77","ORP","ORP","132","Salt","Cond","2.6","Temp_2","Temp","29.9","pH_2","pH","7.95","Temp_3","Temp","27.7","pH_3","pH","8.03","Temp_4","Temp","31.0","pH_4","pH","8.09","Temp_5","Temp","28.0","pH_5","pH","8.19","Temp_6","Temp","29.1","pH_6","pH","8.09","Am_Hed","Amps","0.8","Temp_7","Temp","26.7","pH_7","pH","8.07"
"224","record",NA,"08/09/2024 12:40:00","Btemp","Temp","30.9","BasepH","pH","7.78","ORP","ORP","132","Salt","Cond","2.6","Temp_2","Temp","29.1","pH_2","pH","7.95","Temp_3","Temp","27.4","pH_3","pH","8.02","Temp_4","Temp","30.2","pH_4","pH","8.08","Temp_5","Temp","27.8","pH_5","pH","8.18","Temp_6","Temp","30.2","pH_6","pH","8.09","Am_Hed","Amps","0.7","Temp_7","Temp","26.6","pH_7","pH","8.06"
"225","record",NA,"08/09/2024 12:50:00","Btemp","Temp","30.8","BasepH","pH","7.79","ORP","ORP","131","Salt","Cond","2.6","Temp_2","Temp","30.0","pH_2","pH","7.94","Temp_3","Temp","27.2","pH_3","pH","8.01","Temp_4","Temp","29.8","pH_4","pH","8.07","Temp_5","Temp","27.5","pH_5","pH","8.18","Temp_6","Temp","30.0","pH_6","pH","8.08","Am_Hed","Amps","0.8","Temp_7","Temp","26.6","pH_7","pH","8.06"
"226","record",NA,"08/09/2024 13:00:00","Btemp","Temp","30.8","BasepH","pH","7.78","ORP","ORP","131","Salt","Cond","2.5","Temp_2","Temp","29.3","pH_2","pH","7.94","Temp_3","Temp","27.0","pH_3","pH","8.01","Temp_4","Temp","31.0","pH_4","pH","8.07","Temp_5","Temp","27.3","pH_5","pH","8.17","Temp_6","Temp","29.5","pH_6","pH","8.08","Am_Hed","Amps","0.8","Temp_7","Temp","26.6","pH_7","pH","8.06"
"227","record",NA,"08/09/2024 13:10:00","Btemp","Temp","30.8","BasepH","pH","7.77","ORP","ORP","131","Salt","Cond","2.6","Temp_2","Temp","29.4","pH_2","pH","7.93","Temp_3","Temp","27.0","pH_3","pH","8.00","Temp_4","Temp","30.3","pH_4","pH","8.06","Temp_5","Temp","27.4","pH_5","pH","8.16","Temp_6","Temp","29.2","pH_6","pH","8.07","Am_Hed","Amps","0.8","Temp_7","Temp","26.6","pH_7","pH","8.05"
"228","record",NA,"08/09/2024 13:20:00","Btemp","Temp","30.8","BasepH","pH","7.77","ORP","ORP","132","Salt","Cond","2.5","Temp_2","Temp","29.7","pH_2","pH","7.92","Temp_3","Temp","27.0","pH_3","pH","7.99","Temp_4","Temp","30.1","pH_4","pH","8.05","Temp_5","Temp","27.7","pH_5","pH","8.09","Temp_6","Temp","29.9","pH_6","pH","8.07","Am_Hed","Amps","0.8","Temp_7","Temp","26.6","pH_7","pH","8.05"
"229","record",NA,"08/09/2024 13:30:00","Btemp","Temp","30.8","BasepH","pH","7.77","ORP","ORP","132","Salt","Cond","2.5","Temp_2","Temp","29.5","pH_2","pH","7.92","Temp_3","Temp","27.0","pH_3","pH","7.99","Temp_4","Temp","30.1","pH_4","pH","8.05","Temp_5","Temp","28.0","pH_5","pH","8.10","Temp_6","Temp","30.1","pH_6","pH","8.06","Am_Hed","Amps","0.8","Temp_7","Temp","26.7","pH_7","pH","8.05"
"230","record",NA,"08/09/2024 13:40:00","Btemp","Temp","30.7","BasepH","pH","7.77","ORP","ORP","131","Salt","Cond","2.5","Temp_2","Temp","30.2","pH_2","pH","7.91","Temp_3","Temp","27.0","pH_3","pH","7.98","Temp_4","Temp","29.8","pH_4","pH","8.04","Temp_5","Temp","28.6","pH_5","pH","8.06","Temp_6","Temp","29.7","pH_6","pH","8.06","Am_Hed","Amps","0.8","Temp_7","Temp","26.8","pH_7","pH","8.04"
"231","record",NA,"08/09/2024 13:50:00","Btemp","Temp","30.7","BasepH","pH","7.77","ORP","ORP","131","Salt","Cond","2.5","Temp_2","Temp","29.6","pH_2","pH","7.91","Temp_3","Temp","27.1","pH_3","pH","7.98","Temp_4","Temp","31.1","pH_4","pH","8.04","Temp_5","Temp","29.0","pH_5","pH","8.05","Temp_6","Temp","29.4","pH_6","pH","8.06","Am_Hed","Amps","0.8","Temp_7","Temp","27.0","pH_7","pH","8.04"
